date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:39:09	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202017%2001:41:58%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-stroke.eot?d7yf1v	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-strokebb1d.eot	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:10	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202017%2001:41:59%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-stroke.eot?	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-stroked41d.eot	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:14	164020/164020	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Mar%202017%2001:42:09%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-stroke.svg?d7yf1v	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-strokebb1d.svg	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:14	58556/58556	---M--	200	added ('OK')	application/font-woff	date:Mon,%2027%20Mar%202017%2001:42:01%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-stroke.woff?d7yf1v	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-strokebb1d.woff	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:17	122092/122092	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2027%20Mar%202017%2001:41:50%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/fontawesome-webfont.ttf?v=4.3.0	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/fontawesome-webfonte0a5.ttf	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:20	58480/58480	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2027%20Mar%202017%2001:42:08%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-stroke.ttf?d7yf1v	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/Pe-icon-7-strokebb1d.ttf	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:20	41100/41100	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202017%2001:42:12%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargo.eot?-1lwiue	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargocd26.eot	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:21	41012/41012	---M--	200	added ('OK')	application/font-woff	date:Mon,%2027%20Mar%202017%2001:42:13%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargo.woff?-1lwiue	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargocd26.woff	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:22	40936/40936	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2027%20Mar%202017%2001:42:16%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargo.ttf?-1lwiue	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargocd26.ttf	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:22	63363/63363	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Mar%202017%2001:42:20%20GMT	http://cargo.bold-themes.com/transport-company/home/GET	E:/templates/Logistic/cargo.bold-themes.com/transport-company/home/GET	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/js/viewport-units-buggyfill.js?ver=4.7.3)
08:39:22	63363/63363	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Mar%202017%2001:42:20%20GMT	http://cargo.bold-themes.com/transport-company/home/Version/	E:/templates/Logistic/cargo.bold-themes.com/transport-company/home/Version/index.html	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/js/viewport-units-buggyfill.js?ver=4.7.3)
08:39:23	8476/8476	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Nov%202015%2010:46:16%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/10/plane_contrasted_light-320x138.jpg	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/10/plane_contrasted_light-320x138.jpg	(from http://cargo.bold-themes.com/transport-company/home/home-with-fullscreen/)
08:39:24	4971/4971	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2010:15:26%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/09/pin-blue.png	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/09/pin-blue.png	(from http://cargo.bold-themes.com/transport-company/home/home-with-fullscreen/)
08:39:24	1635/1635	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2022%20Apr%202016%2019:55:59%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/plugins/cargo/bt_gmap.js?ver=4.7.3	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/plugins/cargo/bt_gmapfe9d.js	(from http://cargo.bold-themes.com/transport-company/home/home-with-fullscreen/)
08:39:28	171135/171135	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Mar%202017%2001:42:22%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargo.svg?-1lwiue?-1lwiue	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargo2c36.svg	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:32	41100/41100	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Mar%202017%2001:42:22%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargo.eot?	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/themes/cargo/fonts/cargod41d.eot	(from http://cargo.bold-themes.com/transport-company/wp-content/themes/cargo/style.cargo.min.css?ver=4.7.3)
08:39:34	68370/68370	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202015%2014:31:04%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/09/Three-orange-Scania-trucks-640x480.jpg	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/09/Three-orange-Scania-trucks-640x480.jpg	(from http://cargo.bold-themes.com/transport-company/home/)
08:39:53	576956/576956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202015%2010:43:32%20GMT	http://cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/09/Three-orange-Scania-trucks.jpg	E:/templates/Logistic/cargo.bold-themes.com/transport-company/wp-content/uploads/sites/2/2015/09/Three-orange-Scania-trucks.jpg	(from http://cargo.bold-themes.com/transport-company/home/home-with-fullscreen/)
